"April 09, 2015 at 01:48PM",HOWTODO GLOBAL CONSULTING SERVICES,http://www.linkedin.com/company/6497045,"Bengaluru Area, India",IN,Computer Software,"Microstrategy Architecture, Schema, and Development","JOB DESCRIPTION   Need Senior Level Consultant on Microstrategy to join immediately at the earliest. Lead or participate in Proof-of-Concept projects Lead Microstrategy Development Team Ability to play L2/L3 support role for Microstrategy Evaluate new Business Intelligence technologies, features, and products Technical team management experience including offshore team members Excellent personal c...",https://www.linkedin.com/jobs?viewJob=&jobId=43086627&trk=api*a130653*s139051*,No salary provided
"May 06, 2015 at 11:50AM",7C Studio,http://www.linkedin.com/company/3765462,"Bengaluru Area, India",IN,Computer Software,Mobile Application Developer,"7C Studio is looking for a Senior Android/iOS Developer who is passionate about startups, building products and looking for an oppurtunity to solve hard core engineering problems.    Responsibilities  Design and build advanced applications for the Android/iOS platform Collaborate with the team to define, design and ship new features...",https://www.linkedin.com/jobs?viewJob=&jobId=61098171&trk=api*a130653*s139051*,No salary provided
"May 06, 2015 at 02:27PM",Recruit.net,http://www.linkedin.com/company/2590402,"Bengaluru Area, India",IN,Internet,"Search Engineer - Java, Solr, Lucene","The ideal candidate should have a strong programming background and an understanding of what it takes to build high availability and high performance web services dealing with large volumes of data. As a member of the team, you will be developing highly scalable services that would help build the framework to serve millions of requests per day and index and search millions of documents. You will i...",https://www.linkedin.com/jobs?viewJob=&jobId=61104967&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 01:48PM",HOWTODO GLOBAL CONSULTING SERVICES,http://www.linkedin.com/company/6497045,"Bengaluru Area, India",IN,Computer Software,"Microstrategy Architecture, Schema, and Development","JOB DESCRIPTION   Need Senior Level Consultant on Microstrategy to join immediately at the earliest. Lead or participate in Proof-of-Concept projects Lead Microstrategy Development Team Ability to play L2/L3 support role for Microstrategy Evaluate new Business Intelligence technologies, features, and products Technical team management experience including offshore team members Excellent personal c...",https://www.linkedin.com/jobs?viewJob=&jobId=43086627&trk=api*a130653*s139051*,No salary provided
"April 14, 2015 at 11:10AM",Confidential,http://www.linkedin.com/company/2996773,"Bengaluru Area, India",IN,"Design, Retail, Architecture & Planning",Senior interior designer & sales executive,"You are a confident and experienced interior designer who enjoys the whole experience from pitching concept ideas to clients to closing the project and execution. We need you to be part of the business development and sales team and interact with homeowners and help them to design, decorate and furnish their dream homes. You will work collaboratively with the in-house design, sales and execution e...",https://www.linkedin.com/jobs?viewJob=&jobId=44257060&trk=api*a130653*s139051*,No salary provided
"May 04, 2015 at 02:13PM",A.Criton,http://www.linkedin.com/company/9344227,"Bengaluru Area, India",IN,Apparel & Fashion,Sales Manager - Fashion,"Beyond and before anything else, please note this is a fashion industry position and a strong background in fashion is an absolute must.   This position will deal with all sales and consumer interaction for all our products. Responsibilities include: Create links with and pitch products to fashion buyers and retail outlets. Propose and implement innovative sales strategies. Identify key selling pl...",https://www.linkedin.com/jobs?viewJob=&jobId=60846503&trk=api*a130653*s139051*,No salary provided
"April 23, 2015 at 01:24PM",Gaames Unlimited,http://www.linkedin.com/company/2414971,"Bengaluru Area, India",IN,Sporting Goods,Web Application Developer,"Experience Required: Up to 3 years’experience with HTML/XHTML and CSS Up to 2 years’ experience Web programming experience, including PHP, ASP or JSP Up to 1 year experience working with relational database systems such as MySQL, MSSQL or Oracle and a good working knowledge of SQL Qualification:BS in computer science or a related field bachelor's degree program in multimedia or web design   Job Re...",https://www.linkedin.com/jobs?viewJob=&jobId=44995955&trk=api*a130653*s139051*,No salary provided
"April 15, 2015 at 11:27AM",Plavaga Software Solutions Pvt. Ltd.,http://www.linkedin.com/company/1376017,"Bengaluru Area, India",IN,"Computer Software, Research, Information Technology and Services",Java Web Developer,"We are hunting for enthusiastic folks having experience in, or love for, building extra-ordinary applications. Doors are open at our Bangalore office for you to jump in. Read on to find more. Responsibilities Design, rapidly prototype, and implement scalable, reliable, and maintainable web applications using Java and Web 2.0 technologies. Enforce code quality through test driven development. Colla...",https://www.linkedin.com/jobs?viewJob=&jobId=44283346&trk=api*a130653*s139051*,No salary provided
"April 14, 2015 at 11:10AM",Confidential,http://www.linkedin.com/company/2996773,"Bengaluru Area, India",IN,"Design, Retail, Architecture & Planning",Senior interior designer & sales executive,"You are a confident and experienced interior designer who enjoys the whole experience from pitching concept ideas to clients to closing the project and execution. We need you to be part of the business development and sales team and interact with homeowners and help them to design, decorate and furnish their dream homes. You will work collaboratively with the in-house design, sales and execution e...",https://www.linkedin.com/jobs?viewJob=&jobId=44257060&trk=api*a130653*s139051*,No salary provided
"May 04, 2015 at 02:13PM",A.Criton,http://www.linkedin.com/company/9344227,"Bengaluru Area, India",IN,Apparel & Fashion,Sales Manager - Fashion,"Beyond and before anything else, please note this is a fashion industry position and a strong background in fashion is an absolute must.   This position will deal with all sales and consumer interaction for all our products. Responsibilities include: Create links with and pitch products to fashion buyers and retail outlets. Propose and implement innovative sales strategies. Identify key selling pl...",https://www.linkedin.com/jobs?viewJob=&jobId=60846503&trk=api*a130653*s139051*,No salary provided
"April 23, 2015 at 01:24PM",Gaames Unlimited,http://www.linkedin.com/company/2414971,"Bengaluru Area, India",IN,Sporting Goods,Web Application Developer,"Experience Required: Up to 3 years’experience with HTML/XHTML and CSS Up to 2 years’ experience Web programming experience, including PHP, ASP or JSP Up to 1 year experience working with relational database systems such as MySQL, MSSQL or Oracle and a good working knowledge of SQL Qualification:BS in computer science or a related field bachelor's degree program in multimedia or web design   Job Re...",https://www.linkedin.com/jobs?viewJob=&jobId=44995955&trk=api*a130653*s139051*,No salary provided
"April 15, 2015 at 11:27AM",Plavaga Software Solutions Pvt. Ltd.,http://www.linkedin.com/company/1376017,"Bengaluru Area, India",IN,"Computer Software, Research, Information Technology and Services",Java Web Developer,"We are hunting for enthusiastic folks having experience in, or love for, building extra-ordinary applications. Doors are open at our Bangalore office for you to jump in. Read on to find more. Responsibilities Design, rapidly prototype, and implement scalable, reliable, and maintainable web applications using Java and Web 2.0 technologies. Enforce code quality through test driven development. Colla...",https://www.linkedin.com/jobs?viewJob=&jobId=44283346&trk=api*a130653*s139051*,No salary provided
"May 06, 2015 at 10:41AM",ZapStitch,http://www.linkedin.com/company/3254011,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software",Content Marketing Specialist,"  The Opportunity: We are looking for a Content Marketing Specialist who will own content planning, creation, and distribution at ZapStitch. In this role, you would produce highly engaging and relevant content to help us drive thought leadership, build our brand, generate leads and grow our subscriber base.  You will be at the core of our  content marketing strategy and will help implement a varie...",https://www.linkedin.com/jobs?viewJob=&jobId=48337375&trk=api*a130653*s139051*,No salary provided
